Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-08
Horizontal Delay,0.000945365
Sample Interval,2e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-3.54
,
,
,
Label,
TIME,CH4
9.450853e-04,0.01
9.450855e-04,0.01
9.450857e-04,0.03
9.450859e-04,0.03
9.450861e-04,0.03
9.450863e-04,-0.03
9.450865e-04,0.01
9.450867e-04,0.03
9.450869e-04,0.03
9.450871e-04,0.03
9.450873e-04,0.01
9.450875e-04,-0.01
9.450877e-04,0.03
9.450879e-04,0.01
9.450881e-04,0.01
9.450883e-04,0.01
9.450885e-04,0.01
9.450887e-04,0.03
9.450889e-04,0.01
9.450891e-04,0.01
9.450893e-04,-0.01
9.450895e-04,0.03
9.450897e-04,0.01
9.450899e-04,0.01
9.450901e-04,0.05
9.450903e-04,0.03
9.450905e-04,0.01
9.450907e-04,0.03
9.450909e-04,0.01
9.450911e-04,0.01
9.450913e-04,-0.01
9.450915e-04,0.01
9.450917e-04,0.01
9.450919e-04,-0.01
9.450921e-04,-0.03
9.450923e-04,-0.01
9.450925e-04,0.05
9.450927e-04,0.05
9.450929e-04,-0.01
9.450931e-04,0.01
9.450933e-04,0.01
9.450935e-04,0.03
9.450937e-04,-0.01
9.450939e-04,-0.01
9.450941e-04,-0.01
9.450943e-04,0.01
9.450945e-04,0.01
9.450947e-04,0.01
9.450949e-04,0.01
9.450951e-04,0.01
9.450953e-04,0.01
9.450955e-04,0.03
9.450957e-04,0.01
9.450959e-04,0.01
9.450961e-04,0.03
9.450963e-04,0.01
9.450965e-04,0.01
9.450967e-04,0.01
9.450969e-04,0.01
9.450971e-04,0.01
9.450973e-04,-0.01
9.450975e-04,-0.01
9.450977e-04,0.01
9.450979e-04,0.03
9.450981e-04,0.01
9.450983e-04,0.03
9.450985e-04,0.03
9.450987e-04,0.03
9.450989e-04,0.01
9.450991e-04,0.01
9.450993e-04,0.05
9.450995e-04,-0.01
9.450997e-04,-0.01
9.450999e-04,0.01
9.451001e-04,0.01
9.451003e-04,0.01
9.451005e-04,0.01
9.451007e-04,0.03
9.451009e-04,0.01
9.451011e-04,0.01
9.451013e-04,-0.01
9.451015e-04,0.01
9.451017e-04,0.01
9.451019e-04,0.01
9.451021e-04,0.03
9.451023e-04,0.01
9.451025e-04,0.01
9.451027e-04,0.01
9.451029e-04,0.03
9.451031e-04,0.01
9.451033e-04,0.03
9.451035e-04,0.03
9.451037e-04,0.03
9.451039e-04,0.05
9.451041e-04,0.01
9.451043e-04,-0.01
9.451045e-04,0.01
9.451047e-04,0.03
9.451049e-04,0.03
9.451051e-04,0.03
9.451053e-04,0.03
9.451055e-04,0.01
9.451057e-04,0.01
9.451059e-04,-0.01
9.451061e-04,0.01
9.451063e-04,0.01
9.451065e-04,-0.01
9.451067e-04,-0.01
9.451069e-04,0.03
9.451071e-04,0.03
9.451073e-04,0.03
9.451075e-04,-0.01
9.451077e-04,0.01
9.451079e-04,0.01
9.451081e-04,0.01
9.451083e-04,0.03
9.451085e-04,0.03
9.451087e-04,0.01
9.451089e-04,-0.01
9.451091e-04,0.03
9.451093e-04,0.05
9.451095e-04,0.01
9.451097e-04,0.01
9.451099e-04,-0.03
9.451101e-04,0.01
9.451103e-04,0.03
9.451105e-04,0.01
9.451107e-04,0.01
9.451109e-04,-0.03
9.451111e-04,0.05
9.451113e-04,0.03
9.451115e-04,0.01
9.451117e-04,0.01
9.451119e-04,0.03
9.451121e-04,0.05
9.451123e-04,0.03
9.451125e-04,0.01
9.451127e-04,0.03
9.451129e-04,-0.01
9.451131e-04,0.01
9.451133e-04,0.01
9.451135e-04,0.01
9.451137e-04,0.01
9.451139e-04,-0.01
9.451141e-04,-0.01
9.451143e-04,0.01
9.451145e-04,-0.01
9.451147e-04,0.01
9.451149e-04,-0.01
9.451151e-04,0.03
9.451153e-04,0.01
9.451155e-04,0.03
9.451157e-04,0.01
9.451159e-04,0.01
9.451161e-04,0.01
9.451163e-04,0.01
9.451165e-04,0.01
9.451167e-04,0.01
9.451169e-04,0.01
9.451171e-04,0.03
9.451173e-04,0.01
9.451175e-04,0.03
9.451177e-04,0.03
9.451179e-04,0.03
9.451181e-04,0.03
9.451183e-04,0.03
9.451185e-04,0.01
9.451187e-04,0.01
9.451189e-04,0.01
9.451191e-04,0.01
9.451193e-04,0.01
9.451195e-04,0.01
9.451197e-04,0.01
9.451199e-04,0.01
9.451201e-04,0.03
9.451203e-04,0.01
9.451205e-04,0.03
9.451207e-04,0.03
9.451209e-04,0.01
9.451211e-04,0.01
9.451213e-04,0.01
9.451215e-04,0.03
9.451217e-04,0.03
9.451219e-04,0.03
9.451221e-04,0.01
9.451223e-04,0.01
9.451225e-04,-0.01
9.451227e-04,0.03
9.451229e-04,0.03
9.451231e-04,0.03
9.451233e-04,0.03
9.451235e-04,0.01
9.451237e-04,-0.03
9.451239e-04,0.01
9.451241e-04,0.03
9.451243e-04,0.03
9.451245e-04,0.01
9.451247e-04,0.05
9.451249e-04,0.01
9.451251e-04,0.01
9.451253e-04,0.03
9.451255e-04,0.03
9.451257e-04,0.03
9.451259e-04,0.01
9.451261e-04,0.01
9.451263e-04,0.03
9.451265e-04,0.01
9.451267e-04,0.01
9.451269e-04,0.01
9.451271e-04,0.01
9.451273e-04,0.03
9.451275e-04,0.01
9.451277e-04,0.03
9.451279e-04,0.03
9.451281e-04,0.03
9.451283e-04,0.01
9.451285e-04,-0.01
9.451287e-04,0.01
9.451289e-04,0.01
9.451291e-04,0.03
9.451293e-04,0.01
9.451295e-04,0.01
9.451297e-04,0.01
9.451299e-04,0.03
9.451301e-04,0.05
9.451303e-04,0.03
9.451305e-04,0.03
9.451307e-04,0.01
9.451309e-04,0.03
9.451311e-04,0.01
9.451313e-04,0.01
9.451315e-04,0.01
9.451317e-04,0.01
9.451319e-04,0.01
9.451321e-04,0.01
9.451323e-04,0.01
9.451325e-04,0.03
9.451327e-04,0.03
9.451329e-04,0.01
9.451331e-04,0.01
9.451333e-04,-0.01
9.451335e-04,-0.01
9.451337e-04,0.01
9.451339e-04,-0.01
9.451341e-04,-0.01
9.451343e-04,0.03
9.451345e-04,0.05
9.451347e-04,0.01
9.451349e-04,0.03
9.451351e-04,0.03
9.451353e-04,0.03
9.451355e-04,0.03
9.451357e-04,0.01
9.451359e-04,0.01
9.451361e-04,0.03
9.451363e-04,0.03
9.451365e-04,0.01
9.451367e-04,0.01
9.451369e-04,0.03
9.451371e-04,0.03
9.451373e-04,-0.01
9.451375e-04,0.01
9.451377e-04,0.01
9.451379e-04,0.03
9.451381e-04,0.03
9.451383e-04,0.03
9.451385e-04,0.01
9.451387e-04,0.03
9.451389e-04,-0.01
9.451391e-04,0.01
9.451393e-04,0.01
9.451395e-04,0.01
9.451397e-04,0.03
9.451399e-04,0.03
9.451401e-04,0.03
9.451403e-04,0.03
9.451405e-04,0.03
9.451407e-04,0.03
9.451409e-04,0.01
9.451411e-04,0.01
9.451413e-04,0.01
9.451415e-04,0.05
9.451417e-04,0.05
9.451419e-04,0.05
9.451421e-04,-0.01
9.451423e-04,-0.01
9.451425e-04,0.05
9.451427e-04,0.01
9.451429e-04,0.01
9.451431e-04,0.01
9.451433e-04,-0.01
9.451435e-04,0.01
9.451437e-04,0.03
9.451439e-04,-0.01
9.451441e-04,-0.01
9.451443e-04,-0.01
9.451445e-04,0.01
9.451447e-04,0.01
9.451449e-04,-0.01
9.451451e-04,0.01
9.451453e-04,0.03
9.451455e-04,0.05
9.451457e-04,0.01
9.451459e-04,0.03
9.451461e-04,0.01
9.451463e-04,-0.03
9.451465e-04,0.03
9.451467e-04,0.03
9.451469e-04,0.03
9.451471e-04,-0.01
9.451473e-04,0.01
9.451475e-04,-0.01
9.451477e-04,0.01
9.451479e-04,0.01
9.451481e-04,0.01
9.451483e-04,0.03
9.451485e-04,0.01
9.451487e-04,0.01
9.451489e-04,-0.01
9.451491e-04,-0.01
9.451493e-04,0.03
9.451495e-04,0.03
9.451497e-04,0.03
9.451499e-04,0.01
9.451501e-04,0.01
9.451503e-04,0.01
9.451505e-04,0.03
9.451507e-04,0.01
9.451509e-04,0.01
9.451511e-04,-0.01
9.451513e-04,0.01
9.451515e-04,0.03
9.451517e-04,0.03
9.451519e-04,0.05
9.451521e-04,0.03
9.451523e-04,0.03
9.451525e-04,0.03
9.451527e-04,0.03
9.451529e-04,0.03
9.451531e-04,0.03
9.451533e-04,0.01
9.451535e-04,0.01
9.451537e-04,0.05
9.451539e-04,0.03
9.451541e-04,0.01
9.451543e-04,0.03
9.451545e-04,0.05
9.451547e-04,0.03
9.451549e-04,-0.01
9.451551e-04,0.01
9.451553e-04,0.01
9.451555e-04,0.05
9.451557e-04,0.03
9.451559e-04,0.01
9.451561e-04,-0.01
9.451563e-04,0.01
9.451565e-04,0.01
9.451567e-04,0.03
9.451569e-04,-0.01
9.451571e-04,0.01
9.451573e-04,0.01
9.451575e-04,0.05
9.451577e-04,0.01
9.451579e-04,-0.01
9.451581e-04,-0.01
9.451583e-04,0.01
9.451585e-04,0.01
9.451587e-04,0.01
9.451589e-04,-0.01
9.451591e-04,-0.01
9.451593e-04,-0.01
9.451595e-04,0.01
9.451597e-04,0.01
9.451599e-04,0.03
9.451601e-04,0.03
9.451603e-04,0.01
9.451605e-04,0.03
9.451607e-04,0.01
9.451609e-04,0.01
9.451611e-04,0.03
9.451613e-04,0.03
9.451615e-04,-0.01
9.451617e-04,-0.03
9.451619e-04,0.03
9.451621e-04,0.03
9.451623e-04,0.01
9.451625e-04,0.03
9.451627e-04,-0.01
9.451629e-04,0.03
9.451631e-04,0.03
9.451633e-04,0.01
9.451635e-04,0.01
9.451637e-04,0.03
9.451639e-04,0.03
9.451641e-04,0.01
9.451643e-04,0.01
9.451645e-04,0.01
9.451647e-04,0.01
9.451649e-04,0.01
9.451651e-04,0.03
9.451653e-04,0.03
9.451655e-04,0.05
9.451657e-04,0.03
9.451659e-04,0.01
9.451661e-04,0.01
9.451663e-04,0.01
9.451665e-04,-0.01
9.451667e-04,0.01
9.451669e-04,0.01
9.451671e-04,0.01
9.451673e-04,0.03
9.451675e-04,0.03
9.451677e-04,0.01
9.451679e-04,-0.01
9.451681e-04,-0.01
9.451683e-04,0.03
9.451685e-04,0.03
9.451687e-04,0.01
9.451689e-04,0.03
9.451691e-04,0.01
9.451693e-04,0.03
9.451695e-04,0.03
9.451697e-04,0.03
9.451699e-04,0.03
9.451701e-04,0.01
9.451703e-04,0.05
9.451705e-04,0.03
9.451707e-04,0.01
9.451709e-04,0.03
9.451711e-04,0.03
9.451713e-04,0.01
9.451715e-04,0.01
9.451717e-04,0.01
9.451719e-04,0.03
9.451721e-04,0.01
9.451723e-04,0.03
9.451725e-04,0.01
9.451727e-04,0.01
9.451729e-04,0.01
9.451731e-04,0.01
9.451733e-04,0.01
9.451735e-04,0.05
9.451737e-04,0.03
9.451739e-04,0.03
9.451741e-04,0.03
9.451743e-04,0.01
9.451745e-04,0.01
9.451747e-04,0.01
9.451749e-04,0.01
9.451751e-04,0.03
9.451753e-04,0.03
9.451755e-04,-0.01
9.451757e-04,0.01
9.451759e-04,-0.01
9.451761e-04,0.01
9.451763e-04,0.01
9.451765e-04,0.03
9.451767e-04,0.03
9.451769e-04,-0.01
9.451771e-04,0.01
9.451773e-04,0.01
9.451775e-04,0.01
9.451777e-04,0.01
9.451779e-04,-0.01
9.451781e-04,-0.01
9.451783e-04,0.01
9.451785e-04,0.03
9.451787e-04,0.05
9.451789e-04,0.01
9.451791e-04,-0.01
9.451793e-04,0.05
9.451795e-04,0.03
9.451797e-04,-0.03
9.451799e-04,-0.03
9.451801e-04,0.03
9.451803e-04,0.03
9.451805e-04,0.03
9.451807e-04,-0.01
9.451809e-04,0.03
9.451811e-04,0.01
9.451813e-04,-0.01
9.451815e-04,0.03
9.451817e-04,0.01
9.451819e-04,0.03
9.451821e-04,0.01
9.451823e-04,0.01
9.451825e-04,0.01
9.451827e-04,0.01
9.451829e-04,0.03
9.451831e-04,0.05
9.451833e-04,0.01
9.451835e-04,0.01
9.451837e-04,0.03
9.451839e-04,0.03
9.451841e-04,0.01
9.451843e-04,0.01
9.451845e-04,0.01
9.451847e-04,-0.01
9.451849e-04,0.03
9.451851e-04,0.03
9.451853e-04,0.05
9.451855e-04,0.03
9.451857e-04,0.01
9.451859e-04,0.03
9.451861e-04,-0.01
9.451863e-04,0.01
9.451865e-04,0.01
9.451867e-04,0.03
9.451869e-04,0.03
9.451871e-04,0.03
9.451873e-04,0.01
9.451875e-04,0.01
9.451877e-04,0.01
9.451879e-04,0.01
9.451881e-04,0.03
9.451883e-04,0.05
9.451885e-04,0.05
9.451887e-04,0.05
9.451889e-04,0.03
9.451891e-04,0.01
9.451893e-04,-0.01
9.451895e-04,-0.01
9.451897e-04,0.05
9.451899e-04,0.03
9.451901e-04,0.05
9.451903e-04,-0.01
9.451905e-04,0.01
9.451907e-04,-0.01
9.451909e-04,-0.01
9.451911e-04,0.03
9.451913e-04,0.01
9.451915e-04,0.01
9.451917e-04,0.03
9.451919e-04,-0.01
9.451921e-04,0.03
9.451923e-04,0.03
9.451925e-04,0.03
9.451927e-04,0.03
9.451929e-04,-0.01
9.451931e-04,0.03
9.451933e-04,0.01
9.451935e-04,0.03
9.451937e-04,0.03
9.451939e-04,0.01
9.451941e-04,0.01
9.451943e-04,0.03
9.451945e-04,-0.01
9.451947e-04,-0.01
9.451949e-04,0.01
9.451951e-04,-0.01
9.451953e-04,0.01
9.451955e-04,0.01
9.451957e-04,0.03
9.451959e-04,0.03
9.451961e-04,0.01
9.451963e-04,0.01
9.451965e-04,0.03
9.451967e-04,0.03
9.451969e-04,0.03
9.451971e-04,0.03
9.451973e-04,0.01
9.451975e-04,0.01
9.451977e-04,0.03
9.451979e-04,0.05
9.451981e-04,0.05
9.451983e-04,0.07
9.451985e-04,0.03
9.451987e-04,0.01
9.451989e-04,0.03
9.451991e-04,0.01
9.451993e-04,0.01
9.451995e-04,0.03
9.451997e-04,0.03
9.451999e-04,0.05
9.452001e-04,0.01
9.452003e-04,0.01
9.452005e-04,0.01
9.452007e-04,0.01
9.452009e-04,0.03
9.452011e-04,0.03
9.452013e-04,0.03
9.452015e-04,0.03
9.452017e-04,0.03
9.452019e-04,0.03
9.452021e-04,0.03
9.452023e-04,0.01
9.452025e-04,0.01
9.452027e-04,0.01
9.452029e-04,-0.01
9.452031e-04,0.01
9.452033e-04,0.03
9.452035e-04,0.01
9.452037e-04,0.03
9.452039e-04,0.01
9.452041e-04,0.01
9.452043e-04,0.05
9.452045e-04,-0.01
9.452047e-04,0.01
9.452049e-04,0.03
9.452051e-04,0.01
9.452053e-04,0.01
9.452055e-04,0.01
9.452057e-04,0.01
9.452059e-04,-0.01
9.452061e-04,0.01
9.452063e-04,0.03
9.452065e-04,0.01
9.452067e-04,-0.01
9.452069e-04,0.01
9.452071e-04,0.01
9.452073e-04,0.03
9.452075e-04,0.01
9.452077e-04,0.03
9.452079e-04,0.03
9.452081e-04,0.01
9.452083e-04,0.03
9.452085e-04,0.03
9.452087e-04,0.03
9.452089e-04,0.01
9.452091e-04,0.03
9.452093e-04,0.01
9.452095e-04,0.01
9.452097e-04,0.01
9.452099e-04,0.01
9.452101e-04,0.01
9.452103e-04,0.01
9.452105e-04,0.01
9.452107e-04,0.01
9.452109e-04,0.01
9.452111e-04,0.03
9.452113e-04,0.01
9.452115e-04,0.03
9.452117e-04,0.01
9.452119e-04,0.03
9.452121e-04,0.01
9.452123e-04,0.03
9.452125e-04,0.03
9.452127e-04,0.03
9.452129e-04,0.03
9.452131e-04,0.03
9.452133e-04,0.01
9.452135e-04,0.01
9.452137e-04,0.01
9.452139e-04,0.03
9.452141e-04,0.03
9.452143e-04,0.05
9.452145e-04,0.03
9.452147e-04,0.01
9.452149e-04,0.01
9.452151e-04,0.03
9.452153e-04,0.03
9.452155e-04,-0.01
9.452157e-04,0.01
9.452159e-04,0.05
9.452161e-04,0.03
9.452163e-04,0.01
9.452165e-04,0.01
9.452167e-04,0.01
9.452169e-04,0.01
9.452171e-04,0.03
9.452173e-04,-0.01
9.452175e-04,0.03
9.452177e-04,0.03
9.452179e-04,0.05
9.452181e-04,0.05
9.452183e-04,0.03
9.452185e-04,-0.01
9.452187e-04,0.01
9.452189e-04,0.03
9.452191e-04,0.03
9.452193e-04,0.03
9.452195e-04,0.03
9.452197e-04,0.01
9.452199e-04,0.03
9.452201e-04,0.01
9.452203e-04,0.03
9.452205e-04,0.01
9.452207e-04,0.03
9.452209e-04,0.01
9.452211e-04,0.01
9.452213e-04,0.01
9.452215e-04,0.03
9.452217e-04,0.03
9.452219e-04,-0.01
9.452221e-04,0.01
9.452223e-04,0.03
9.452225e-04,0.03
9.452227e-04,0.01
9.452229e-04,0.01
9.452231e-04,0.03
9.452233e-04,0.01
9.452235e-04,0.01
9.452237e-04,0.03
9.452239e-04,0.03
9.452241e-04,0.01
9.452243e-04,0.03
9.452245e-04,0.01
9.452247e-04,0.03
9.452249e-04,0.01
9.452251e-04,0.01
9.452253e-04,0.03
9.452255e-04,0.03
9.452257e-04,0.05
9.452259e-04,0.03
9.452261e-04,0.01
9.452263e-04,-0.01
9.452265e-04,0.01
9.452267e-04,0.05
9.452269e-04,0.03
9.452271e-04,0.03
9.452273e-04,0.01
9.452275e-04,0.01
9.452277e-04,0.03
9.452279e-04,0.01
9.452281e-04,-0.01
9.452283e-04,0.01
9.452285e-04,0.01
9.452287e-04,0.05
9.452289e-04,0.03
9.452291e-04,0.03
9.452293e-04,0.01
9.452295e-04,0.05
9.452297e-04,0.03
9.452299e-04,0.03
9.452301e-04,0.03
9.452303e-04,0.01
9.452305e-04,0.01
9.452307e-04,0.01
9.452309e-04,0.03
9.452311e-04,0.03
9.452313e-04,0.01
9.452315e-04,0.03
9.452317e-04,0.03
9.452319e-04,0.01
9.452321e-04,-0.01
9.452323e-04,0.01
9.452325e-04,0.01
9.452327e-04,0.01
9.452329e-04,0.05
9.452331e-04,0.01
9.452333e-04,0.03
9.452335e-04,0.03
9.452337e-04,0.05
9.452339e-04,0.05
9.452341e-04,0.01
9.452343e-04,0.01
9.452345e-04,0.01
9.452347e-04,-0.01
9.452349e-04,0.01
9.452351e-04,0.01
9.452353e-04,0.01
9.452355e-04,0.01
9.452357e-04,0.05
9.452359e-04,0.03
9.452361e-04,0.03
9.452363e-04,0.01
9.452365e-04,0.01
9.452367e-04,0.01
9.452369e-04,0.03
9.452371e-04,0.03
9.452373e-04,0.01
9.452375e-04,0.01
9.452377e-04,-0.01
9.452379e-04,0.01
9.452381e-04,0.05
9.452383e-04,0.03
9.452385e-04,0.03
9.452387e-04,0.01
9.452389e-04,0.03
9.452391e-04,0.03
9.452393e-04,0.01
9.452395e-04,0.03
9.452397e-04,0.01
9.452399e-04,0.01
9.452401e-04,0.03
9.452403e-04,0.03
9.452405e-04,-0.01
9.452407e-04,0.03
9.452409e-04,0.03
9.452411e-04,0.01
9.452413e-04,0.01
9.452415e-04,0.03
9.452417e-04,0.01
9.452419e-04,0.01
9.452421e-04,0.01
9.452423e-04,0.03
9.452425e-04,0.03
9.452427e-04,0.01
9.452429e-04,0.03
9.452431e-04,0.01
9.452433e-04,0.01
9.452435e-04,0.03
9.452437e-04,0.01
9.452439e-04,-0.01
9.452441e-04,0.01
9.452443e-04,0.05
9.452445e-04,0.03
9.452447e-04,0.03
9.452449e-04,0.03
9.452451e-04,0.05
9.452453e-04,0.01
9.452455e-04,0.03
9.452457e-04,0.01
9.452459e-04,0.03
9.452461e-04,0.03
9.452463e-04,0.03
9.452465e-04,-0.01
9.452467e-04,0.03
9.452469e-04,0.03
9.452471e-04,0.03
9.452473e-04,0.01
9.452475e-04,0.03
9.452477e-04,0.01
9.452479e-04,0.01
9.452481e-04,0.03
9.452483e-04,0.01
9.452485e-04,-0.01
9.452487e-04,0.03
9.452489e-04,0.03
9.452491e-04,0.01
9.452493e-04,0.03
9.452495e-04,0.01
9.452497e-04,-0.01
9.452499e-04,0.01
9.452501e-04,0.01
9.452503e-04,0.01
9.452505e-04,-0.01
9.452507e-04,0.01
9.452509e-04,0.01
9.452511e-04,0.01
9.452513e-04,0.01
9.452515e-04,0.01
9.452517e-04,0.01
9.452519e-04,0.01
9.452521e-04,-0.01
9.452523e-04,-0.01
9.452525e-04,0.01
9.452527e-04,0.03
9.452529e-04,0.01
9.452531e-04,0.01
9.452533e-04,0.01
9.452535e-04,-0.01
9.452537e-04,-0.01
9.452539e-04,-0.01
9.452541e-04,0.01
9.452543e-04,0.03
9.452545e-04,-0.01
9.452547e-04,-0.01
9.452549e-04,0.01
9.452551e-04,0.01
9.452553e-04,0.01
9.452555e-04,0.03
9.452557e-04,0.03
9.452559e-04,0.01
9.452561e-04,0.03
9.452563e-04,0.03
9.452565e-04,0.05
9.452567e-04,0.01
9.452569e-04,0.01
9.452571e-04,-0.01
9.452573e-04,0.01
9.452575e-04,0.01
9.452577e-04,0.05
9.452579e-04,0.03
9.452581e-04,0.03
9.452583e-04,0.03
9.452585e-04,0.03
9.452587e-04,0.03
9.452589e-04,0.01
9.452591e-04,0.01
9.452593e-04,0.05
9.452595e-04,0.01
9.452597e-04,0.03
9.452599e-04,0.03
9.452601e-04,0.03
9.452603e-04,0.03
9.452605e-04,0.03
9.452607e-04,0.03
9.452609e-04,0.03
9.452611e-04,0.03
9.452613e-04,0.01
9.452615e-04,-0.01
9.452617e-04,0.01
9.452619e-04,0.01
9.452621e-04,0.01
9.452623e-04,0.03
9.452625e-04,0.01
9.452627e-04,0.03
9.452629e-04,0.03
9.452631e-04,0.01
9.452633e-04,0.01
9.452635e-04,0.03
9.452637e-04,0.01
9.452639e-04,0.01
9.452641e-04,0.03
9.452643e-04,0.01
9.452645e-04,0.01
9.452647e-04,0.03
9.452649e-04,0.03
9.452651e-04,0.03
9.452653e-04,0.01
9.452655e-04,0.03
9.452657e-04,0.01
9.452659e-04,0.01
9.452661e-04,0.01
9.452663e-04,0.01
9.452665e-04,0.01
9.452667e-04,0.01
9.452669e-04,0.01
9.452671e-04,0.01
9.452673e-04,0.01
9.452675e-04,0.03
9.452677e-04,0.01
9.452679e-04,0.05
9.452681e-04,0.01
9.452683e-04,-0.01
9.452685e-04,0.01
9.452687e-04,0.01
9.452689e-04,0.01
9.452691e-04,0.03
9.452693e-04,0.01
9.452695e-04,0.01
9.452697e-04,0.01
9.452699e-04,0.05
9.452701e-04,0.03
9.452703e-04,0.01
9.452705e-04,-0.01
9.452707e-04,-0.01
9.452709e-04,0.01
9.452711e-04,0.03
9.452713e-04,0.03
9.452715e-04,0.03
9.452717e-04,0.03
9.452719e-04,0.05
9.452721e-04,0.05
9.452723e-04,0.05
9.452725e-04,0.03
9.452727e-04,0.03
9.452729e-04,0.01
9.452731e-04,-0.01
9.452733e-04,0.01
9.452735e-04,0.03
9.452737e-04,0.01
9.452739e-04,0.01
9.452741e-04,0.01
9.452743e-04,0.03
9.452745e-04,0.01
9.452747e-04,0.03
9.452749e-04,0.03
9.452751e-04,0.01
9.452753e-04,0.01
9.452755e-04,0.03
9.452757e-04,0.05
9.452759e-04,0.05
9.452761e-04,0.03
9.452763e-04,0.03
9.452765e-04,0.03
9.452767e-04,0.01
9.452769e-04,-0.01
9.452771e-04,0.01
9.452773e-04,0.01
9.452775e-04,0.03
9.452777e-04,0.01
9.452779e-04,0.01
9.452781e-04,-0.01
9.452783e-04,0.01
9.452785e-04,0.03
9.452787e-04,0.05
9.452789e-04,0.03
9.452791e-04,-0.01
9.452793e-04,0.01
9.452795e-04,0.01
9.452797e-04,0.01
9.452799e-04,-0.01
9.452801e-04,-0.01
9.452803e-04,0.01
9.452805e-04,0.01
9.452807e-04,0.01
9.452809e-04,0.01
9.452811e-04,0.01
9.452813e-04,0.03
9.452815e-04,0.05
9.452817e-04,0.01
9.452819e-04,0.03
9.452821e-04,0.03
9.452823e-04,0.03
9.452825e-04,0.01
9.452827e-04,-0.01
9.452829e-04,-0.01
9.452831e-04,0.01
9.452833e-04,0.01
9.452835e-04,0.01
9.452837e-04,0.01
9.452839e-04,0.01
9.452841e-04,0.03
9.452843e-04,0.01
9.452845e-04,0.01
9.452847e-04,0.01
9.452849e-04,0.01
9.452851e-04,0.01
9.452853e-04,0.03
9.452855e-04,0.01
9.452857e-04,0.03
9.452859e-04,0.05
9.452861e-04,0.03
9.452863e-04,0.03
9.452865e-04,0.01
9.452867e-04,0.03
9.452869e-04,0.01
9.452871e-04,0.03
9.452873e-04,-0.01
9.452875e-04,0.01
9.452877e-04,0.01
9.452879e-04,0.03
9.452881e-04,0.01
9.452883e-04,-0.01
9.452885e-04,-0.01
9.452887e-04,-0.01
9.452889e-04,0.03
9.452891e-04,0.01
9.452893e-04,0.01
9.452895e-04,-0.01
9.452897e-04,0.01
9.452899e-04,0.05
9.452901e-04,-0.01
9.452903e-04,-0.01
9.452905e-04,-0.01
9.452907e-04,0.01
9.452909e-04,0.01
9.452911e-04,0.01
9.452913e-04,0.03
9.452915e-04,0.03
9.452917e-04,0.03
9.452919e-04,0.03
9.452921e-04,0.03
9.452923e-04,0.01
9.452925e-04,-0.01
9.452927e-04,0.03
9.452929e-04,0.01
9.452931e-04,0.03
9.452933e-04,0.03
9.452935e-04,0.03
9.452937e-04,0.01
9.452939e-04,-0.01
9.452941e-04,0.03
9.452943e-04,0.01
9.452945e-04,0.03
9.452947e-04,0.03
9.452949e-04,0.05
9.452951e-04,0.01
9.452953e-04,0.01
9.452955e-04,0.05
9.452957e-04,0.01
9.452959e-04,0.01
9.452961e-04,0.03
9.452963e-04,0.01
9.452965e-04,0.01
9.452967e-04,0.03
9.452969e-04,0.01
9.452971e-04,-0.01
9.452973e-04,0.01
9.452975e-04,0.03
9.452977e-04,0.05
9.452979e-04,0.03
9.452981e-04,0.01
9.452983e-04,0.01
9.452985e-04,0.01
9.452987e-04,-0.01
9.452989e-04,0.01
9.452991e-04,0.01
9.452993e-04,0.01
9.452995e-04,-0.01
9.452997e-04,-0.01
9.452999e-04,-0.01
9.453001e-04,-0.01
9.453003e-04,0.01
9.453005e-04,0.01
9.453007e-04,0.01
9.453009e-04,0.01
9.453011e-04,0.01
9.453013e-04,0.03
9.453015e-04,0.03
9.453017e-04,0.03
9.453019e-04,0.01
9.453021e-04,0.01
9.453023e-04,0.05
9.453025e-04,0.03
9.453027e-04,-0.01
9.453029e-04,0.01
9.453031e-04,0.01
9.453033e-04,0.03
9.453035e-04,0.03
9.453037e-04,0.03
9.453039e-04,0.01
9.453041e-04,0.03
9.453043e-04,0.03
9.453045e-04,0.03
9.453047e-04,0.03
9.453049e-04,0.01
9.453051e-04,0.01
9.453053e-04,0.01
9.453055e-04,0.01
9.453057e-04,0.05
9.453059e-04,0.01
9.453061e-04,0.01
9.453063e-04,0.01
9.453065e-04,0.05
9.453067e-04,0.01
9.453069e-04,0.01
9.453071e-04,0.01
9.453073e-04,0.05
9.453075e-04,0.03
9.453077e-04,-0.01
9.453079e-04,0.01
9.453081e-04,-0.01
9.453083e-04,0.01
9.453085e-04,0.01
9.453087e-04,0.03
9.453089e-04,0.01
9.453091e-04,0.03
9.453093e-04,0.01
9.453095e-04,0.03
9.453097e-04,0.01
9.453099e-04,0.03
9.453101e-04,0.01
9.453103e-04,0.01
9.453105e-04,0.01
9.453107e-04,0.01
9.453109e-04,-0.01
9.453111e-04,0.01
9.453113e-04,0.01
9.453115e-04,0.01
9.453117e-04,0.01
9.453119e-04,0.01
9.453121e-04,0.03
9.453123e-04,0.01
9.453125e-04,-0.03
9.453127e-04,0.01
